cd_bairro,ds_bairro,cd_municipio,sg_estado
59072312.0,FELIPE CAMARAO,84000.0,RN
59012190.0,ROCAS,84000.0,RN
59014350.0,MAE LUIZA,84000.0,RN
59062180.0,NSA SRA NAZARE,84000.0,RN
59050090.0,QUINTAS,84000.0,RN
59069080.0,PITIMBU,84000.0,RN
59014318.0,MAE LUIZA,84000.0,RN
59040580.0,QUINTAS,84000.0,RN
29176437.0,CACAROCA,27199.0,ES
29172821.0,VL NOVA DE COLARES,27199.0,ES
29163346.0,NOVO HORIZONTE,27199.0,ES
29162015.0,JARDIM TROPICAL,27199.0,ES
29168317.0,MARINGA,27199.0,ES
29160031.0,CARAPINA GRANDE,27199.0,ES
29170167.0,NOVA CARAPINA II,27199.0,ES
29167637.0,TAQUARA II,27199.0,ES
29171231.0,SERRA DOURADA II,27199.0,ES
29161709.0,JD CARAPINA,27199.0,ES
29170809.0,PQE RES ME ALVARO,27199.0,ES
29175254.0,JD ATLANTICO,27199.0,ES
29171052.0,SERRA DOURADA I,27199.0,ES
29161747.0,JD CARAPINA,27199.0,ES
29172099.0,FEU ROSA,27199.0,ES
29175330.0,ENSEADA JACARAIPE,27199.0,ES
29175585.0,DAS LARANJEIRAS,27199.0,ES
29175581.0,DAS LARANJEIRAS,27199.0,ES
29175598.0,DAS LARANJEIRAS,27199.0,ES
78550488.0,PQ DAS ARARAS,67251.0,MT
78550256.0,SETOR COMERCIAL,67251.0,MT
66110250.0,MARACANGALHA,91000.0,PA
66095570.0,MARCO,91000.0,PA
66812020.0,PONTA G ICOARACI,91000.0,PA
66083446.0,PEDREIRA,91000.0,PA
66087421.0,MARCO,91000.0,PA
66110381.0,MARACANGALHA,91000.0,PA
66630230.0,BENGUI,91000.0,PA
66045550.0,CREMACAO,91000.0,PA
66075030.0,GUAMA,91000.0,PA
66033573.0,CONDOR,91000.0,PA
66095819.0,MARCO,91000.0,PA
66120270.0,SACRAMENTA,91000.0,PA
66117030.0,BARREIRO,91000.0,PA
66640125.0,MANGUEIRAO,91000.0,PA
66640770.0,MANGUEIRAO,91000.0,PA
66093907.0,MARCO,91000.0,PA
66083420.0,TELEGRAFO SEM FIO,91000.0,PA
66060365.0,FATIMA,91000.0,PA
66640810.0,MANGUEIRAO,91000.0,PA
66050400.0,UMARIZAL,91000.0,PA
66065340.0,GUAMA,91000.0,PA
66060600.0,FATIMA,91000.0,PA
66650400.0,COQUEIRO,91000.0,PA
66073370.0,GUAMA,91000.0,PA
66087423.0,PEDREIRA,91000.0,PA
66650155.0,COQUEIRO,91000.0,PA
66065325.0,GUAMA,91000.0,PA
76961836.0,JD BANDEIRANTES,69003.0,RO
86191450.0,JARDIM BOA VISTA,41111.0,PR
86183100.0,JD TUPI,41111.0,PR
86191240.0,PRQ RES CAMBE,41111.0,PR
92330400.0,MATHIAS VELHO,51062.0,RS
92330120.0,MATHIAS VELHO,51062.0,RS
92120060.0,NITEROI,51062.0,RS
92440832.0,LTM NANCY PANSERA,51062.0,RS
92330170.0,MATHIAS VELHO,51062.0,RS
92200000.0,RIO BRANCO,51062.0,RS
92110310.0,NS DAS GRACAS,51062.0,RS
92200800.0,FATIMA,51062.0,RS
92441112.0,GUAJUVIRAS,51062.0,RS
92440288.0,GUAJUVIRAS,51062.0,RS
93285370.0,SAO JOSE,51110.0,RS
93265322.0,CENTRO,51110.0,RS
93285460.0,SAO JOSE,51110.0,RS
77413470.0,VILA IRIS,64054.0,TO
77434007.0,LTM RES J L DA CRUZ,64054.0,TO
77415030.0,PQ RES N FRONTEIRA,64054.0,TO
88820000.0,BARRACAO,47077.0,SC
75806672.0,CJ RES MAURO BENTO,62104.0,GO
69059632.0,SANTA ETELVINA,92000.0,AM
69047560.0,REDENCAO,92000.0,AM
69094370.0,CIDADE NOVA,92000.0,AM
69078520.0,JAPIIM,92000.0,AM
69074580.0,MORRO DA LIBERDADE,92000.0,AM
69035450.0,COMPENSA,92000.0,AM
69046000.0,ALVORADA,92000.0,AM
69047390.0,REDENCAO,92000.0,AM
69035220.0,COMPENSA,92000.0,AM
69047610.0,REDENCAO,92000.0,AM
69074460.0,SANTA LUZIA,92000.0,AM
69099250.0,NOVO ALEIXO,92000.0,AM
69030500.0,COMPENSA,92000.0,AM
69067512.0,PETROPOLIS,92000.0,AM
69042825.0,ALVORADA,92000.0,AM
69093305.0,COL STO ANTONIO,92000.0,AM
69095030.0,CIDADE NOVA,92000.0,AM
69027000.0,GLORIA,92000.0,AM
69097143.0,CIDADE NOVA,92000.0,AM
69060040.0,ALEIXO,92000.0,AM
69059634.0,SANTA ETELVINA,92000.0,AM
69063590.0,PETROPOLIS,92000.0,AM
69097035.0,NOVA CIDADE,92000.0,AM
69043765.0,ALVORADA,92000.0,AM
69098225.0,NOVO ALEIXO,92000.0,AM
69041507.0,TARUMA,92000.0,AM
69033100.0,SAO JORGE,92000.0,AM
69035274.0,COMPENSA,92000.0,AM
69067105.0,PETROPOLIS,92000.0,AM
69090007.0,CIDADE NOVA,92000.0,AM
69015373.0,COL TERRA NOVA,92000.0,AM
69038293.0,LIRIO DO VALE,92000.0,AM
69047045.0,REDENCAO,92000.0,AM
69035354.0,COMPENSA,92000.0,AM
69029410.0,SANTO ANTONIO,92000.0,AM
69042070.0,ALVORADA,92000.0,AM
69028183.0,FLORES,92000.0,AM
69074590.0,MORRO DA LIBERDADE,92000.0,AM
69076100.0,JAPIIM,92000.0,AM
69005130.0,CENTRO,92000.0,AM
69036120.0,COMPENSA,92000.0,AM
69044670.0,PLANALTO,92000.0,AM
69035736.0,COMPENSA,92000.0,AM
69093023.0,COL STO ANTONIO,92000.0,AM
69080296.0,COROADO,92000.0,AM
69077233.0,JAPIIM,92000.0,AM
69054749.0,PRQ 10 DE NOVEMBRO,92000.0,AM
69094000.0,CIDADE NOVA,92000.0,AM
69095295.0,CIDADE NOVA,92000.0,AM
69036592.0,SANTO AGOSTINHO,92000.0,AM
69095179.0,CIDADE NOVA,92000.0,AM
53060320.0,JARDIM ATLANTICO,81103.0,PE
53290110.0,JD BRASIL,81103.0,PE
53370460.0,OURO PRETO,81103.0,PE
77001494.0,PLANO DIRETOR NORTE,64000.0,TO
77060222.0,JD AURENY III,64000.0,TO
77060314.0,JARDIM SANTA BARBARA,64000.0,TO
77020514.0,PLANO DIRETOR SUL,64000.0,TO
77060176.0,JARDIM AURENY I,64000.0,TO
50770630.0,AFOGADOS,81000.0,PE
52390030.0,PASSARINHO,81000.0,PE
52091040.0,MACAXEIRA,81000.0,PE
50670210.0,IPUTINGA,81000.0,PE
52150010.0,DOIS UNIDOS,81000.0,PE
49069018.0,PORTO DANTAS,79000.0,SE
49080370.0,AMERICA,79000.0,SE
49065710.0,INDUSTRIAL,79000.0,SE
49075100.0,SIQUEIRA CAMPOS,79000.0,SE
49045100.0,LUZIA,79000.0,SE
49087540.0,SANTOS DUMONT,79000.0,SE
49071244.0,DOM LUCIANO,79000.0,SE
49087723.0,SANTOS DUMONT,79000.0,SE
49085270.0,JOSE C DE ARAUJO,79000.0,SE
49080450.0,AMERICA,79000.0,SE
88356470.0,PLANALTO,47031.0,SC
88355125.0,STEFFEN,47031.0,SC
55016300.0,SALGADO,81042.0,PE
55004410.0,NOSSA SENHORA DORES,81042.0,PE
55040250.0,ALTO DO MOURA,81042.0,PE
83413642.0,MAUA,41161.0,PR
83402290.0,ROCA GRANDE,41161.0,PR
83408497.0,MARACANA,41161.0,PR
83411412.0,SAO DIMAS,41161.0,PR
83402630.0,ROCA GRANDE,41161.0,PR
83410080.0,GUARAITUBA,41161.0,PR
83409100.0,GUARANI,41161.0,PR
83406080.0,GUARAITUBA,41161.0,PR
83405010.0,RIO VERDE,41161.0,PR
83407435.0,DAS GRACAS,41161.0,PR
83408450.0,MARACANA,41161.0,PR
83412380.0,PALOMA,41161.0,PR
83403030.0,OSASCO,41161.0,PR
83405030.0,FATIMA,41161.0,PR
78058543.0,TRES BARRAS,67000.0,MT
78035175.0,STA IZABEL,67000.0,MT
78015050.0,DOM AQUINO,67000.0,MT
78058739.0,NOVO MATO GROSSO,67000.0,MT
78042010.0,PQ AMPERCO,67000.0,MT
78035035.0,JD SANTA ISABEL,67000.0,MT
78048148.0,RIBEIRAO DO LIPA,67000.0,MT
78050301.0,CANJICA,67000.0,MT
78030150.0,JD PRIMAVERA,67000.0,MT
78050215.0,BQ DA SAUDE,67000.0,MT
78040470.0,RIBEIRAO DA PONTE,67000.0,MT
99714252.0,PRESIDENTE VARGAS,51102.0,RS
35900493.0,PARA,31364.0,MG
88309401.0,SAO VICENTE,47089.0,SC
88303350.0,SAO JUDAS,47089.0,SC
88309360.0,SAO VICENTE,47089.0,SC
88309430.0,S VICENTE,47089.0,SC
95912068.0,SANTO ANDRE,51153.0,RS
68907206.0,RENASCER,96000.0,AP
68908370.0,PACOVAL,96000.0,AP
68909326.0,BRASIL NOVO,96000.0,AP
68905745.0,PERPETUO SOCORRO,96000.0,AP
68908835.0,INFRAERO,96000.0,AP
68908280.0,PACOVAL,96000.0,AP
57035380.0,PONTA VERDE,82000.0,AL
57045000.0,BARRO DURO,82000.0,AL
57041320.0,JACINTINHO,82000.0,AL
57081015.0,TABULEIRO DO MARTINS,82000.0,AL
68501120.0,INDEPENDENCIA,91049.0,PA
68511260.0,NOVA MARABA,91049.0,PA
68500340.0,VELHA MARABA,91049.0,PA
24934440.0,JARDIM A C ITAIPUACU,21165.0,RJ
24901885.0,ARACATIBA,21165.0,RJ
24913150.0,ITAPEBA,21165.0,RJ
24933585.0,JARDIM A L ITAIPUACU,21165.0,RJ
96045000.0,FRAGATA,51202.0,RS
96081350.0,AREAL,51202.0,RS
96045610.0,FRAGATA,51202.0,RS
96060040.0,TRES VENDAS,51202.0,RS
96010050.0,CENTRO,51202.0,RS
96050650.0,FRAGATA,51202.0,RS
83328360.0,JD KARLA,41486.0,PR
83330010.0,JD AMELIA,41486.0,PR
83326630.0,ATUBA,41486.0,PR
83326548.0,JD CLAUDIA,41486.0,PR
94435880.0,JARDIM KRAHE,51317.0,RS
94450550.0,SAO LUCAS,51317.0,RS
94455290.0,STO ONOFRE,51317.0,RS
94515130.0,VILA AUGUSTA,51317.0,RS
94465142.0,SAO TOME,51317.0,RS
94445600.0,SANTO ONOFRE,51317.0,RS
94445770.0,SANTO ONOFRE,51317.0,RS
94480563.0,SANTA ISABEL,51317.0,RS
76987300.0,SAO PAULO,69020.0,RO
94834422.0,MARIA REGINA,51009.0,RS
94853550.0,APARECIDA,51009.0,RS
94834480.0,UMBU,51009.0,RS
94859030.0,JARDIM ALGARVE,51009.0,RS
94814480.0,FORMOZA,51009.0,RS
94828200.0,MARIA REGINA,51009.0,RS
94814240.0,FORMOZA,51009.0,RS
94838680.0,PIRATINI,51009.0,RS
94824835.0,NOVA AMERICANA,51009.0,RS
94814010.0,FORMOZA,51009.0,RS
94834228.0,UMBU,51009.0,RS
38440222.0,CENTRO,32480.0,MG
38445030.0,PARAISO,32480.0,MG
38444502.0,OURO VERDE,32480.0,MG
89056260.0,FORTALEZA,47027.0,SC
89042160.0,AGUA VERDE,47027.0,SC
89056514.0,ITOUPAVA NORTE,47027.0,SC
89074160.0,TESTO SALTO,47027.0,SC
89012255.0,BOA VISTA,47027.0,SC
13064741.0,VILA BOA VISTA,11135.0,SP
13088718.0,NUC RES GENESIS,11135.0,SP
13081030.0,VILA COSTA E SILVA,11135.0,SP
85817250.0,PERIOLO,41135.0,PR
85817775.0,MORUMBI,41135.0,PR
85818230.0,CASCAVEL VELHO,41135.0,PR
85817540.0,CATARATAS,41135.0,PR
75703120.0,SAO JOAO,62044.0,GO
75703440.0,BAIRRO DAS AMERICAS,62044.0,GO
89812120.0,CENTRO,47046.0,SC
89806270.0,PRESIDENTE MEDICI,47046.0,SC
87205192.0,CJ PEDRO MOREIRA,41151.0,PR
32010440.0,SANTO ANTONIO,31856.0,MG
32070330.0,TROPICAL,31856.0,MG
32220328.0,INDUSTRIAL,31856.0,MG
32050200.0,NOVA CONTAGEM,31856.0,MG
32220320.0,INDUSTRIAL,31856.0,MG
32050300.0,NOVA CONTAGEM,31856.0,MG
32342080.0,PARQUE SAO JOAO,31856.0,MG
81900722.0,SITIO CERCADO,41000.0,PR
82980160.0,CAJURU,41000.0,PR
81910110.0,SITIO CERCADO,41000.0,PR
81930550.0,UMBARA,41000.0,PR
81480080.0,TATUQUARA,41000.0,PR
82900390.0,CAJURU,41000.0,PR
81030000.0,FANNY,41000.0,PR
81870120.0,PINHEIRINHO,41000.0,PR
81150200.0,PINHEIRINHO,41000.0,PR
81265220.0,AUGUSTA,41000.0,PR
81315610.0,CIDADE INDUSTRIAL,41000.0,PR
81320290.0,PORTAO,41000.0,PR
82220000.0,BARREIRINHA,41000.0,PR
81480188.0,TATUQUARA,41000.0,PR
80050240.0,CRISTO REI,41000.0,PR
81470060.0,TATUQUARA,41000.0,PR
80520220.0,BOM RETIRO,41000.0,PR
81920250.0,SITIO CERCADO,41000.0,PR
81920260.0,SITIO CERCADO,41000.0,PR
82950000.0,CAJURU,41000.0,PR
82400370.0,BUTIATUVINHA,41000.0,PR
82930190.0,CAJURU,41000.0,PR
81850570.0,ALTO BOQUEIRAO,41000.0,PR
81130110.0,CAPAO RASO,41000.0,PR
82300610.0,SAO BRAZ,41000.0,PR
81305210.0,CIDADE INDUSTRIAL,41000.0,PR
82960494.0,CAJURU,41000.0,PR
81470045.0,TATUQUARA,41000.0,PR
81350644.0,CIDADE INDUSTRIAL,41000.0,PR
81920070.0,SITIO CERCADO,41000.0,PR
78217660.0,JD PE PAULO,67026.0,MT
79814540.0,JARDIM LONDRINA,66058.0,MS
79824060.0,JARDIM TROPICAL,66058.0,MS
79831090.0,VILA ROSA,66058.0,MS
79833710.0,CANAA I,66058.0,MS
79814320.0,VILA CACHOEIRINHA,66058.0,MS
79811010.0,JARDIM AGUA BOA,66058.0,MS
79833090.0,VILA ICASSATI,66058.0,MS
79814092.0,JARDIM TROPICAL,66058.0,MS
74340300.0,PRQ ANHANGUERA II,62000.0,GO
74357145.0,RES PORTAL ORIENTE,62000.0,GO
74560300.0,SET MARECHAL RONDON,62000.0,GO
74350540.0,SETOR FAICALVILLE,62000.0,GO
74340310.0,PARQUE ANHANGUERA 2,62000.0,GO
74445160.0,VILA JOAO VAZ,62000.0,GO
74425530.0,CIDADE JARDIM,62000.0,GO
74354400.0,SETOR CRISTINA,62000.0,GO
74405190.0,VL SANTA TEREZA,62000.0,GO
74473650.0,VILA FINSOCIAL,62000.0,GO
74323040.0,VILA ADELIA,62000.0,GO
74356032.0,RES ITAIPU,62000.0,GO
74463470.0,SETOR SANTOS DUMONT,62000.0,GO
74393565.0,SOLAR BOUGAINVILLE,62000.0,GO
74769790.0,JARDIM MARIA HELENA,62000.0,GO
74770130.0,VILA PEDROSO,62000.0,GO
74675100.0,JARDIM GUANABARA,62000.0,GO
74480550.0,JARDIM CURITIBA,62000.0,GO
74484110.0,SOLANGE PARQUE,62000.0,GO
74715050.0,JARDIM NOVO MUNDO,62000.0,GO
74860610.0,PARQUE FLAMBOYANT,62000.0,GO
74354515.0,SETOR ANDREIA,62000.0,GO
74523540.0,VILA SANTANA,62000.0,GO
74477437.0,BOA VISTA,62000.0,GO
74055210.0,SETOR CENTRAL,62000.0,GO
74410065.0,VILA BETHEL,62000.0,GO
74720280.0,VILA MARIA LUIZA,62000.0,GO
74425300.0,CIDADE JARDIM,62000.0,GO
74325160.0,JARDIM EUROPA,62000.0,GO
74390375.0,RES DELLA PENNA,62000.0,GO
74825110.0,SETOR PEDRO LUDOVICO,62000.0,GO
74420140.0,INDUSTRIAL MOOCA,62000.0,GO
74553200.0,VILA IZAURA,62000.0,GO
74675020.0,JARDIM GUANABARA,62000.0,GO
74363800.0,SETOR NOVO HORIZONTE,62000.0,GO
74550010.0,SETOR CENTRO OESTE,62000.0,GO
74475047.0,SETOR PRQ TREMENDAO,62000.0,GO
74683350.0,JD GUANABARA III,62000.0,GO
74360440.0,JARDIM VILA BOA,62000.0,GO
74210102.0,SETOR BUENO,62000.0,GO
86200000.0,PRQ RESID SAN RAFAEL,41277.0,PR
23820130.0,ENGENHO,21139.0,RJ
23830380.0,PARQUE PRIMAVERA,21139.0,RJ
48902734.0,N SRA PENHA,71383.0,BA
48903480.0,CENTRO,71383.0,BA
48903045.0,SANTO ANTONIO,71383.0,BA
79150000.0,VILA MILITAR,66091.0,MS
87043633.0,JD PINHEIROS,41389.0,PR
87035350.0,EBENEZER,41389.0,PR
87080010.0,VL PROGRESSO,41389.0,PR
87083733.0,JD PARIS VI,41389.0,PR
87033450.0,JD ALVORADA,41389.0,PR
87020090.0,ZONA 7,41389.0,PR
87047436.0,CJ HAB REQUIAO,41389.0,PR
87025645.0,JD LICCE,41389.0,PR
26553370.0,JUSCELINO,21169.0,RJ
26574770.0,BANCO AREIA,21169.0,RJ
24230006.0,ICARAI,21188.0,RJ
24342460.0,MARAVISTA,21188.0,RJ
24348210.0,ITACOATIARA,21188.0,RJ
24220090.0,ICARAI,21188.0,RJ
41290025.0,PIRAJA,71000.0,BA
40421650.0,RIBEIRA,71000.0,BA
40717490.0,PLATAFORMA,71000.0,BA
40451280.0,URUGUAI,71000.0,BA
40800050.0,PARIPE,71000.0,BA
40325870.0,LIBERDADE,71000.0,BA
40713840.0,ITACARANHA,71000.0,BA
41705070.0,BOCA DO RIO,71000.0,BA
41204020.0,ARRAIAL DO RETIRO,71000.0,BA
40230570.0,FEDERACAO,71000.0,BA
40354070.0,FAZ GRANDE DO RETIRO,71000.0,BA
40717470.0,PLATAFORMA,71000.0,BA
40720366.0,PERIPERI,71000.0,BA
41207603.0,TANCREDO NEVES,71000.0,BA
40230020.0,FEDERACAO,71000.0,BA
41706210.0,BOCA DO RIO,71000.0,BA
40436670.0,MASSARANDUBA,71000.0,BA
40717290.0,PLATAFORMA,71000.0,BA
40710540.0,PLATAFORMA,71000.0,BA
41230190.0,G R PRES VARGAS,71000.0,BA
40421690.0,RIBEIRA,71000.0,BA
40760070.0,COUTOS,71000.0,BA
40820080.0,PARIPE,71000.0,BA
40450260.0,URUGUAI,71000.0,BA
40820160.0,PARIPE,71000.0,BA
41750280.0,ARMACAO,71000.0,BA
40421510.0,RIBEIRA,71000.0,BA
40720020.0,PERIPERI,71000.0,BA
41211480.0,ARENOSO,71000.0,BA
40484230.0,ALTO DO CABRITO,71000.0,BA
40484540.0,ALTO DO CABRITO,71000.0,BA
41927030.0,SANTA CRUZ,71000.0,BA
40717270.0,PLATAFORMA,71000.0,BA
41290785.0,PIRAJA,71000.0,BA
41100093.0,PERNAMBUES,71000.0,BA
40718012.0,PLATAFORMA,71000.0,BA
40717308.0,PLATAFORMA,71000.0,BA
40300445.0,BAIXA DE QUINTAS,71000.0,BA
40353507.0,FAZ GRANDE DO RETIRO,71000.0,BA
40352055.0,FAZ GRANDE RETIRO,71000.0,BA
40800094.0,PARIPE,71000.0,BA
40725850.0,PERIPERI,71000.0,BA
40720670.0,PRAIA GRANDE,71000.0,BA
40352110.0,FAZ GRANDE DO RETIRO,71000.0,BA
40352010.0,FAZ GRANDE DO RETIRO,71000.0,BA
40421530.0,RIBEIRA,71000.0,BA
41100136.0,PERNAMBUES,71000.0,BA
40713360.0,ITACARANHA,71000.0,BA
40717570.0,PLATAFORMA,71000.0,BA
41100305.0,PERNAMBUES,71000.0,BA
40375040.0,LIBERDADE,71000.0,BA
41385860.0,SETE DE ABRIL,71000.0,BA
40718625.0,PLATAFORMA,71000.0,BA
40250605.0,COSME DE FARIAS,71000.0,BA
41920030.0,SANTA CRUZ,71000.0,BA
40390675.0,SAO CAETANO,71000.0,BA
40366080.0,CURUZU,71000.0,BA
40715044.0,ILHA AMARELA,71000.0,BA
40394310.0,CAPELINHA,71000.0,BA
40800055.0,PARIPE,71000.0,BA
41630620.0,ITAPUA,71000.0,BA
40270520.0,VL LAURA,71000.0,BA
64003125.0,MATINHA,86000.0,PI
64053660.0,CAMPESTRE,86000.0,PI
64045385.0,SAO JOAO,86000.0,PI
64090453.0,GURUPI,86000.0,PI
64053550.0,CAMPESTRE,86000.0,PI
64058200.0,SAMAPI,86000.0,PI
64046550.0,SAO JOAO,86000.0,PI
64062230.0,MORROS,86000.0,PI
64017640.0,CIDADE NOVA,86000.0,PI
64057447.0,VALE QUEM TEM,86000.0,PI
64052480.0,HORTO,86000.0,PI
64062190.0,MORROS,86000.0,PI
64056670.0,CAMPESTRE,86000.0,PI
64082250.0,RENASCENCA,86000.0,PI
64076370.0,PARQUE JUREMA,86000.0,PI
64005370.0,SAO JOAQUIM,86000.0,PI
64053500.0,CAMPESTRE,86000.0,PI
64073046.0,URUGUAI,86000.0,PI
64016718.0,TRES ANDARES,86000.0,PI
64058220.0,SAMAPI,86000.0,PI
75394153.0,RESIDENCIAL SANTA FE,62191.0,GO
88708491.0,SAO JOAO MARGEM ESQ,47199.0,SC
37012010.0,VL VERDE,31831.0,MG
37022230.0,VL MONTE CASTELO,31831.0,MG
37070050.0,IMACULADA CONCEICAO,31831.0,MG
37026653.0,STA LUIZA,31831.0,MG
29032808.0,REDENCAO,27000.0,ES
29047164.0,DA PENHA,27000.0,ES
29027310.0,DO CABRAL,27000.0,ES
29032630.0,RESISTENCIA,27000.0,ES
29027411.0,BELA VISTA,27000.0,ES
29033334.0,SANTOS REIS,27000.0,ES
75064010.0,VILA JAIARA,62009.0,GO
75085590.0,PRQ RES DAS FLORES,62009.0,GO
75133205.0,SAO JOAO,62009.0,GO
75065280.0,BANDEIRAS,62009.0,GO
75045220.0,ANEXO BOM SUCESSO,62009.0,GO
75071420.0,RESIDENCIAL ARAGUAIA,62009.0,GO
75136010.0,CJ HAB VILA UNIAO,62009.0,GO
75085580.0,PRQ RES DAS FLORES,62009.0,GO
75144515.0,VILA FABRIL,62009.0,GO
47801244.0,VILA BRASIL,71067.0,BA
47800424.0,SAO MIGUEL,71067.0,BA
69312180.0,CAIMBE,95000.0,RR
69309450.0,PRICUMA,95000.0,RR
69303240.0,CALUNGA,95000.0,RR
69309211.0,BURITIS,95000.0,RR
69313092.0,JOQUEI CLUBE,95000.0,RR
69312302.0,ASA BRANCA,95000.0,RR
69314607.0,JARDIM TROPICAL,95000.0,RR
69316718.0,PINTOLANDIA,95000.0,RR
69313765.0,UNIAO,95000.0,RR
72503418.0,SANTA MARIA,61000.0,DF
72275368.0,CEILANDIA NORTE,61009.0,DF
71982260.0,AREAL AGUAS CLARAS,61000.0,DF
73369020.0,ARAPOANGA,61004.0,DF
72270102.0,CEILANDIA NORTE,61009.0,DF
72343052.0,SAMAMBAIA NORTE,61012.0,DF
72405322.0,SETOR CENTRAL GAMA,61000.0,DF
72220254.0,CEILANDIA SUL,61009.0,DF
72309302.0,SAMAMBAIA SUL,61012.0,DF
72502402.0,SANTA MARIA,61000.0,DF
72227990.0,SH SOL NASCENTE,61009.0,DF
72548715.0,SANTA MARIA,61000.0,DF
72150607.0,TAGUATINGA NORTE,61005.0,DF
70373020.0,ASA SUL,61000.0,DF
72260815.0,CEILANDIA NORTE,61009.0,DF
72225071.0,CEILANDIA NORTE,61009.0,DF
71976190.0,AREAL AGUAS CLARAS,61000.0,DF
72125350.0,TAGUATINGA NORTE,61005.0,DF
72231407.0,CEILANDIA SUL,61009.0,DF
72153502.0,TAGUATINGA NORTE,61005.0,DF
72325002.0,SAMAMBAIA NORTE,61012.0,DF
71596324.0,FAZENDINHA,61007.0,DF
71573208.0,PARANOA,61003.0,DF
72236611.0,CEILANDIA SUL,61009.0,DF
72156201.0,TAGUATINGA NORTE,61005.0,DF
72160604.0,TAGUATINGA NORTE,61009.0,DF
72220401.0,CEILANDIA SUL,61009.0,DF
72250402.0,CEILANDIA NORTE,61009.0,DF
72231616.0,CEILANDIA SUL,61009.0,DF
72003515.0,VILA SAO JOSE,61005.0,DF
72252097.0,CEILANDIA NORTE,61009.0,DF
72215059.0,CEILANDIA SUL,61009.0,DF
73369042.0,ARAPOANGA,61004.0,DF
73340103.0,JARDIM RORIZ,61004.0,DF
73092912.0,SETOR HAB CONTAGEM,61007.0,DF
72215220.0,CEILANDIA SUL,61009.0,DF
72270604.0,COND RES REMANECER,61009.0,DF
71590801.0,ITAPOA II,61007.0,DF
72220255.0,CEILANDIA SUL,61009.0,DF
71725403.0,CANDANGOLANDIA,61000.0,DF
73062111.0,SOBRADINHO II,61007.0,DF
72150115.0,TAGUATINGA NORTE,61005.0,DF
73366366.0,COND NOVA MORADA,61009.0,DF
71590303.0,ITAPOA I,61007.0,DF
72241706.0,CEILANDIA NORTE,61009.0,DF
72305809.0,SAMAMBAIA SUL,61012.0,DF
71693117.0,VILA NOVA,61053.0,DF
71994510.0,SH ARNIQUEIRA,61000.0,DF
71694013.0,RES DO BOSQUE,61053.0,DF
72309608.0,SAMAMBAIA SUL,61012.0,DF
28909490.0,SAO CRISTOVAO,21047.0,RJ
28929510.0,VISTA ALEGRE,21047.0,RJ
28925646.0,AQUARIUS TAMOIOS,21047.0,RJ
28924244.0,PERO,21047.0,RJ
28911032.0,PALMEIRAS,21047.0,RJ
28927413.0,NOVA CALIFORNIA,21047.0,RJ
28929416.0,ORLA 500,21047.0,RJ
28922335.0,PERO,21047.0,RJ
28925650.0,AQUARIUS,21047.0,RJ
99500000.0,SAO JORGE,51065.0,RS
29152878.0,APARECIDA,27045.0,ES
29145455.0,SAO FRANCISCO,27045.0,ES
29145015.0,STA BARBARA,27045.0,ES
29155415.0,PORTO NOVO,27045.0,ES
29142190.0,BANDEIRANTES,27045.0,ES
29142295.0,BELA VISTA,27045.0,ES
29141423.0,CAMPO GRANDE,27045.0,ES
29147320.0,DOM BOSCO,27045.0,ES
29146635.0,SAO GERALDO,27045.0,ES
29156700.0,PORTO DE CARIACICA,27045.0,ES
29152054.0,SOTEMA,27045.0,ES
68744000.0,IANETAMA,91030.0,PA
88805794.0,IMPERATRIZ,47051.0,SC
88806800.0,VILA MANAUS,47051.0,SC
88805786.0,IMPERATRIZ,47051.0,SC
88809410.0,STO ANTONIO,47051.0,SC
60450675.0,PARQUE ARAXA,85000.0,CE
60763605.0,CJ ESPERANCA,85000.0,CE
60360050.0,ANTONIO BEZERRA,85000.0,CE
60181832.0,VICENTE PINZON,85000.0,CE
60767763.0,MONDUBIM,85000.0,CE
60425796.0,DAMAS,85000.0,CE
60711442.0,MONDUBIM,85000.0,CE
60325690.0,MONTE CASTELO,85000.0,CE
60349040.0,VL VELHA,85000.0,CE
60534110.0,PQE GENIBAU,85000.0,CE
60183003.0,PRAIA DO FUTURO II,85000.0,CE
60862730.0,BARROSO,85000.0,CE
60351780.0,QUINTINO CUNHA,85000.0,CE
60410455.0,JD AMERICA,85000.0,CE
60866681.0,JANGURUSSU,85000.0,CE
60533697.0,CJ CEARA,85000.0,CE
60150150.0,ALDEOTA,85000.0,CE
60811245.0,ENG LUC CAVALCANTE,85000.0,CE
60530720.0,CJ CEARA II,85000.0,CE
60534250.0,PQE GENIBAU,85000.0,CE
60351824.0,QUINTINO CUNHA,85000.0,CE
60820290.0,JD DAS OLIVEIRAS,85000.0,CE
60183646.0,PRAIA DO FUTURO II,85000.0,CE
60541726.0,BONSUCESSO,85000.0,CE
60541728.0,BONSUCESSO,85000.0,CE
60534530.0,PQE GENIBAU,85000.0,CE
60534130.0,PQE GENIBAU,85000.0,CE
60830366.0,JOSE DE ALENCAR,85000.0,CE
60533150.0,CJ CEARA II,85000.0,CE
60320510.0,MONTE CASTELO,85000.0,CE
60525235.0,JOAO XXIII,85000.0,CE
60353150.0,QUINTINO CUNHA,85000.0,CE
60871640.0,COACU,85000.0,CE
60349270.0,VILA VELHA,85000.0,CE
60520790.0,BONSUCESSO,85000.0,CE
60764050.0,NOVO MONDUBIM,85000.0,CE
